RECORDING_SESSION_LABEL,TRIAL_INDEX,TRIAL_FIXATION_TOTAL,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_START,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL
13,67,3,1014,1,1,fixationIA,1014,1,1014,4,1,0.28,fixationIA
13,67,3,408,2,2,targetIA,408,1,408,1098,2,1.64,targetIA
13,67,3,150,3,3,distIA,150,1,150,1650,3,1.79,distIA
13,68,6,616,1,1,fixationIA,1124,3,1124,4,1,0.3,fixationIA
13,68,6,364,2,1,fixationIA,1124,3,1124,630,1,0.75,fixationIA
13,68,6,144,3,1,fixationIA,1124,3,1124,1016,1,1.6,fixationIA
13,68,6,210,4,2,targetIA,660,3,660,1230,2,1.27,targetIA
13,68,6,60,5,2,targetIA,660,3,660,1454,2,0.83,targetIA
13,68,6,390,6,2,targetIA,660,3,660,1530,2,1.3,targetIA
13,69,6,920,1,1,fixationIA,920,1,920,4,1,0.39,fixationIA
13,69,6,134,2,.,.,.,.,.,976,1,6.75,fixationIA
13,69,6,198,3,3,distIA,298,2,298,1162,3,1.83,distIA
13,69,6,100,4,3,distIA,298,2,298,1372,3,1.27,distIA
13,69,6,180,5,2,targetIA,450,2,450,1588,2,1.06,targetIA
13,69,6,270,6,2,targetIA,450,2,450,1784,2,0.26,targetIA
13,70,5,962,1,1,fixationIA,962,1,962,4,1,0.79,fixationIA
13,70,5,26,2,.,.,.,.,.,1028,2,8.17,targetIA
13,70,5,178,3,2,targetIA,592,3,592,1090,2,0.97,targetIA
13,70,5,70,4,2,targetIA,592,3,592,1284,2,0.54,targetIA
13,70,5,344,5,2,targetIA,592,3,592,1366,2,1.04,targetIA
13,71,6,910,1,1,fixationIA,910,1,910,4,1,0.29,fixationIA
13,71,6,266,2,3,distIA,330,2,330,986,3,1.71,distIA
13,71,6,64,3,3,distIA,330,2,330,1264,3,1.4,distIA
13,71,6,172,4,2,targetIA,460,3,460,1436,2,1.38,targetIA
13,71,6,84,5,2,targetIA,460,3,460,1624,2,1.2,targetIA
13,71,6,204,6,2,targetIA,460,3,460,1724,2,0.71,targetIA
13,72,7,130,1,1,fixationIA,886,2,886,4,1,0.55,fixationIA
13,72,7,756,2,1,fixationIA,886,2,886,150,1,0.48,fixationIA
13,72,7,202,3,3,distIA,356,3,356,988,3,1.5,distIA
13,72,7,52,4,3,distIA,356,3,356,1202,3,0.67,distIA
13,72,7,102,5,3,distIA,356,3,356,1274,3,2.06,distIA
13,72,7,220,6,2,targetIA,376,2,376,1500,2,0.42,targetIA
13,72,7,156,7,2,targetIA,376,2,376,1736,2,0.81,targetIA
13,73,3,880,1,1,fixationIA,880,1,880,64,1,0.51,fixationIA
13,73,3,524,2,2,targetIA,524,1,524,1014,2,0.79,targetIA
13,73,3,148,3,.,.,.,.,.,1602,1,2.94,fixationIA
13,74,8,676,1,1,fixationIA,816,2,816,4,1,0.17,fixationIA
13,74,8,140,2,1,fixationIA,816,2,816,694,1,0.58,fixationIA
13,74,8,210,3,3,distIA,282,2,282,906,3,1.63,distIA
13,74,8,72,4,3,distIA,282,2,282,1134,3,0.34,distIA
13,74,8,164,5,2,targetIA,566,3,566,1342,2,2.99,targetIA
13,74,8,202,6,2,targetIA,566,3,566,1532,2,0.84,targetIA
13,74,8,200,7,2,targetIA,566,3,566,1752,2,0.7,targetIA
13,74,8,174,8,.,.,.,.,.,2012,1,3.81,fixationIA
13,75,7,318,1,1,fixationIA,318,2,672,4,1,0.56,fixationIA
13,75,7,124,2,.,.,.,.,.,364,1,6.98,fixationIA
13,75,7,354,3,1,fixationIA,354,2,672,526,1,0.45,fixationIA
13,75,7,196,4,2,targetIA,388,2,388,952,2,0.8,targetIA
13,75,7,192,5,2,targetIA,388,2,388,1164,2,0.61,targetIA
13,75,7,140,6,3,distIA,216,2,216,1464,3,1.69,distIA
13,75,7,76,7,3,distIA,216,2,216,1628,3,1.12,distIA
13,76,7,310,1,1,fixationIA,310,2,754,4,1,0.49,fixationIA
13,76,7,118,2,.,.,.,.,.,358,1,6.13,fixationIA
13,76,7,444,3,1,fixationIA,444,2,754,512,1,0.25,fixationIA
13,76,7,166,4,3,distIA,322,2,322,1040,3,0.93,distIA
13,76,7,156,5,3,distIA,322,2,322,1216,3,0.82,distIA
13,76,7,184,6,2,targetIA,580,2,580,1490,2,1.57,targetIA
13,76,7,396,7,2,targetIA,580,2,580,1688,2,1.01,targetIA
13,77,6,888,1,1,fixationIA,888,1,888,4,1,0.37,fixationIA
13,77,6,168,2,3,distIA,168,1,168,970,3,1.81,distIA
13,77,6,68,3,.,.,.,.,.,1316,1,4.02,fixationIA
13,77,6,188,4,2,targetIA,584,3,584,1442,2,1.37,targetIA
13,77,6,152,5,2,targetIA,584,3,584,1646,2,0.35,targetIA
13,77,6,244,6,2,targetIA,584,3,584,1808,2,1.25,targetIA
13,78,4,1042,1,1,fixationIA,1042,1,1042,4,1,0.28,fixationIA
13,78,4,170,2,2,targetIA,538,2,538,1112,2,2.01,targetIA
13,78,4,368,3,2,targetIA,538,2,538,1302,2,1.1,targetIA
13,78,4,122,4,3,distIA,122,1,122,1782,3,1.51,distIA
13,79,7,972,1,1,fixationIA,972,1,972,4,1,0.35,fixationIA
13,79,7,136,2,2,targetIA,306,3,306,1048,2,1.42,targetIA
13,79,7,98,3,2,targetIA,306,3,306,1208,2,0.9,targetIA
13,79,7,72,4,2,targetIA,306,3,306,1326,2,0.56,targetIA
13,79,7,150,5,.,.,.,.,.,1500,3,4.95,distIA
13,79,7,136,6,3,distIA,308,2,308,1684,3,2.55,distIA
13,79,7,172,7,3,distIA,308,2,308,1842,3,0.81,distIA
13,80,6,940,1,1,fixationIA,940,1,940,4,1,0.55,fixationIA
13,80,6,152,2,2,targetIA,300,2,300,1020,2,1.93,targetIA
13,80,6,148,3,2,targetIA,300,2,300,1186,2,1.17,targetIA
13,80,6,192,4,3,distIA,386,3,386,1452,3,0.98,distIA
13,80,6,148,5,3,distIA,386,3,386,1660,3,0.72,distIA
13,80,6,46,6,3,distIA,386,3,386,1826,3,0.9,distIA
13,81,8,574,1,1,fixationIA,918,2,918,4,1,0.58,fixationIA
13,81,8,344,2,1,fixationIA,918,2,918,588,1,0.28,fixationIA
13,81,8,164,3,3,distIA,388,3,388,1002,3,1.72,distIA
13,81,8,164,4,3,distIA,388,3,388,1184,3,0.72,distIA
13,81,8,60,5,3,distIA,388,3,388,1364,3,1.24,distIA
13,81,8,148,6,2,targetIA,484,3,484,1534,2,0.73,targetIA
13,81,8,110,7,2,targetIA,484,3,484,1698,2,0.87,targetIA
13,81,8,226,8,2,targetIA,484,3,484,1824,2,1.66,targetIA
13,82,4,956,1,1,fixationIA,956,1,956,4,1,0.4,fixationIA
13,82,4,264,2,2,targetIA,658,2,658,1046,2,0.9,targetIA
13,82,4,394,3,2,targetIA,658,2,658,1326,2,1.39,targetIA
13,82,4,122,4,3,distIA,122,1,122,1836,3,1.95,distIA
13,83,4,272,1,1,fixationIA,792,3,792,4,1,0.56,fixationIA
13,83,4,238,2,1,fixationIA,792,3,792,464,1,1.1,fixationIA
13,83,4,282,3,1,fixationIA,792,3,792,712,1,0.43,fixationIA
13,83,4,702,4,2,targetIA,702,1,702,1068,2,0.6,targetIA
13,84,4,418,1,1,fixationIA,418,1,418,4,1,0.48,fixationIA
13,84,4,244,2,3,distIA,990,2,990,496,3,0.91,distIA
13,84,4,746,3,3,distIA,990,2,990,754,3,1.07,distIA
13,84,4,572,4,2,targetIA,572,1,572,1612,2,1.45,targetIA
13,85,4,68,1,1,fixationIA,1190,2,1190,4,1,0.79,fixationIA
13,85,4,1122,2,1,fixationIA,1190,2,1190,82,1,0.3,fixationIA
13,85,4,178,3,2,targetIA,630,2,630,1278,2,0.3,targetIA
13,85,4,452,4,2,targetIA,630,2,630,1470,2,1.15,targetIA
13,86,3,792,1,1,fixationIA,792,1,792,4,1,0.76,fixationIA
13,86,3,234,2,2,targetIA,814,2,814,872,2,0.99,targetIA
13,86,3,580,3,2,targetIA,814,2,814,1118,2,0.57,targetIA
13,87,7,1038,1,1,fixationIA,1038,1,1038,4,1,0.26,fixationIA
13,87,7,194,2,3,distIA,362,3,362,1116,3,1.64,distIA
13,87,7,62,3,3,distIA,362,3,362,1322,3,0.78,distIA
13,87,7,106,4,3,distIA,362,3,362,1396,3,0.15,distIA
13,87,7,150,5,2,targetIA,478,3,478,1604,2,1.73,targetIA
13,87,7,126,6,2,targetIA,478,3,478,1776,2,0.29,targetIA
13,87,7,202,7,2,targetIA,478,3,478,1918,2,1.21,targetIA
13,88,5,652,1,1,fixationIA,652,1,652,4,1,0.57,fixationIA
13,88,5,184,2,3,distIA,322,2,322,732,3,0.8,distIA
13,88,5,138,3,3,distIA,322,2,322,934,3,0.88,distIA
13,88,5,182,4,2,targetIA,618,2,618,1186,2,2.04,targetIA
13,88,5,436,5,2,targetIA,618,2,618,1382,2,0.93,targetIA
13,89,7,738,1,1,fixationIA,738,1,738,4,1,0.72,fixationIA
13,89,7,178,2,3,distIA,340,3,340,826,3,2.25,distIA
13,89,7,136,3,3,distIA,340,3,340,1018,3,1.32,distIA
13,89,7,26,4,3,distIA,340,3,340,1176,3,2.17,distIA
13,89,7,202,5,2,targetIA,660,3,660,1320,2,1,targetIA
13,89,7,150,6,2,targetIA,660,3,660,1540,2,0.65,targetIA
13,89,7,308,7,2,targetIA,660,3,660,1706,2,1.03,targetIA
13,90,6,956,1,1,fixationIA,956,1,956,4,1,0.28,fixationIA
13,90,6,218,2,3,distIA,334,2,334,1034,3,0.91,distIA
13,90,6,116,3,3,distIA,334,2,334,1264,3,0.15,distIA
13,90,6,180,4,2,targetIA,538,3,538,1496,2,1.46,targetIA
13,90,6,92,5,2,targetIA,538,3,538,1696,2,1.43,targetIA
13,90,6,266,6,2,targetIA,538,3,538,1806,2,1.18,targetIA
13,91,6,138,1,1,fixationIA,138,2,590,4,1,0.58,fixationIA
13,91,6,156,2,.,.,.,.,.,272,1,6.27,fixationIA
13,91,6,130,3,3,distIA,130,1,130,486,3,1.24,distIA
13,91,6,452,4,1,fixationIA,452,2,590,676,1,1.34,fixationIA
13,91,6,180,5,2,targetIA,794,2,794,1272,2,1.33,targetIA
13,91,6,614,6,2,targetIA,794,2,794,1468,2,0.9,targetIA
13,92,3,918,1,1,fixationIA,918,1,918,4,1,0.18,fixationIA
13,92,3,218,2,2,targetIA,748,2,748,992,2,0.14,targetIA
13,92,3,530,3,2,targetIA,748,2,748,1228,2,1.82,targetIA
13,93,5,394,1,1,fixationIA,768,3,1012,4,1,0.58,fixationIA
13,93,5,374,2,1,fixationIA,768,3,1012,408,1,0.36,fixationIA
13,93,5,218,3,2,targetIA,298,2,298,892,2,0.94,targetIA
13,93,5,80,4,2,targetIA,298,2,298,1128,2,0.45,targetIA
13,93,5,244,5,1,fixationIA,244,3,1012,1374,1,1.46,fixationIA
13,94,3,52,1,1,fixationIA,938,2,938,4,1,0.2,fixationIA
13,94,3,886,2,1,fixationIA,938,2,938,66,1,0.46,fixationIA
13,94,3,708,3,2,targetIA,708,1,708,1022,2,0.86,targetIA
13,95,4,932,1,1,fixationIA,932,1,932,8,1,0.35,fixationIA
13,95,4,178,2,3,distIA,296,2,296,1018,3,1.14,distIA
13,95,4,118,3,3,distIA,296,2,296,1208,3,1.18,distIA
13,95,4,462,4,2,targetIA,462,1,462,1436,2,0.28,targetIA
13,96,3,984,1,1,fixationIA,984,1,984,4,1,0.5,fixationIA
13,96,3,238,2,2,targetIA,1332,2,1332,1060,2,0.43,targetIA
13,96,3,1094,3,2,targetIA,1332,2,1332,1314,2,1.8,targetIA
13,97,3,882,1,1,fixationIA,882,1,882,4,1,0.2,fixationIA
13,97,3,752,2,2,targetIA,752,1,752,958,2,0.37,targetIA
13,97,3,40,3,3,distIA,40,1,40,1826,3,2.87,distIA
13,98,5,880,1,1,fixationIA,880,1,880,4,1,0.55,fixationIA
13,98,5,242,2,3,distIA,330,2,330,958,3,0.91,distIA
13,98,5,88,3,3,distIA,330,2,330,1210,3,1.29,distIA
13,98,5,158,4,2,targetIA,564,2,564,1410,2,1.06,targetIA
13,98,5,406,5,2,targetIA,564,2,564,1586,2,1.63,targetIA
13,99,4,982,1,1,fixationIA,982,1,982,4,1,0.13,fixationIA
13,99,4,188,2,3,distIA,338,2,338,1064,3,1.07,distIA
13,99,4,150,3,3,distIA,338,2,338,1264,3,0.82,distIA
13,99,4,448,4,2,targetIA,448,1,448,1522,2,0.36,targetIA
13,100,6,936,1,1,fixationIA,936,1,936,4,1,0.11,fixationIA
13,100,6,136,2,3,distIA,282,2,282,1024,3,2.19,distIA
13,100,6,146,3,3,distIA,282,2,282,1184,3,0.63,distIA
13,100,6,146,4,2,targetIA,552,3,552,1436,2,1.69,targetIA
13,100,6,166,5,2,targetIA,552,3,552,1606,2,0.99,targetIA
13,100,6,240,6,2,targetIA,552,3,552,1782,2,1.71,targetIA
13,101,8,146,1,1,fixationIA,146,3,642,4,1,0.54,fixationIA
13,101,8,172,2,.,.,.,.,.,188,1,5.01,fixationIA
13,101,8,228,3,1,fixationIA,496,3,642,394,1,0.94,fixationIA
13,101,8,268,4,1,fixationIA,496,3,642,632,1,0.18,fixationIA
13,101,8,244,5,3,distIA,244,1,244,972,3,1.44,distIA
13,101,8,126,6,.,.,.,.,.,1240,3,2.71,distIA
13,101,8,212,7,2,targetIA,378,2,378,1504,2,0.3,targetIA
13,101,8,166,8,2,targetIA,378,2,378,1732,2,0.82,targetIA
13,102,5,800,1,1,fixationIA,800,1,800,4,1,0.29,fixationIA
13,102,5,176,2,2,targetIA,466,3,466,878,2,0.35,targetIA
13,102,5,82,3,2,targetIA,466,3,466,1064,2,0.48,targetIA
13,102,5,208,4,2,targetIA,466,3,466,1156,2,1,targetIA
13,102,5,174,5,3,distIA,174,1,174,1482,3,1.3,distIA
13,103,3,1012,1,1,fixationIA,1012,1,1012,4,1,0.21,fixationIA
13,103,3,214,2,2,targetIA,600,2,600,1086,2,0.63,targetIA
13,103,3,386,3,2,targetIA,600,2,600,1312,2,1.6,targetIA
13,104,5,1038,1,1,fixationIA,1038,1,1038,4,1,0.16,fixationIA
13,104,5,166,2,3,distIA,278,2,278,1116,3,1.1,distIA
13,104,5,112,3,3,distIA,278,2,278,1294,3,0.47,distIA
13,104,5,174,4,2,targetIA,424,2,424,1512,2,0.68,targetIA
13,104,5,250,5,2,targetIA,424,2,424,1700,2,1.42,targetIA
13,105,5,898,1,1,fixationIA,898,1,898,4,1,0.32,fixationIA
13,105,5,328,2,3,distIA,328,1,328,976,3,0.89,distIA
13,105,5,182,3,2,targetIA,516,3,516,1414,2,2.17,targetIA
13,105,5,78,4,2,targetIA,516,3,516,1610,2,1.12,targetIA
13,105,5,256,5,2,targetIA,516,3,516,1704,2,1.46,targetIA
13,106,5,986,1,1,fixationIA,986,1,986,4,1,0.15,fixationIA
13,106,5,170,2,3,distIA,276,2,276,1064,3,0.2,distIA
13,106,5,106,3,3,distIA,276,2,276,1246,3,0.68,distIA
13,106,5,220,4,2,targetIA,560,2,560,1458,2,0.74,targetIA
13,106,5,340,5,2,targetIA,560,2,560,1700,2,1.11,targetIA
13,107,5,704,1,1,fixationIA,704,1,704,4,1,0.4,fixationIA
13,107,5,216,2,.,.,.,.,.,730,1,1.67,fixationIA
13,107,5,228,3,3,distIA,228,1,228,1014,3,0.82,distIA
13,107,5,188,4,2,targetIA,484,2,484,1348,2,1.06,targetIA
13,107,5,296,5,2,targetIA,484,2,484,1546,2,1.37,targetIA
13,108,5,74,1,1,fixationIA,866,2,866,4,1,0.53,fixationIA
13,108,5,792,2,1,fixationIA,866,2,866,88,1,0.63,fixationIA
13,108,5,242,3,3,distIA,242,1,242,948,3,0.7,distIA
13,108,5,190,4,2,targetIA,726,2,726,1374,2,2.44,targetIA
13,108,5,536,5,2,targetIA,726,2,726,1588,2,0.52,targetIA
13,109,8,980,1,1,fixationIA,980,1,980,4,1,0.16,fixationIA
13,109,8,224,2,3,distIA,298,2,298,1056,3,0.81,distIA
13,109,8,74,3,3,distIA,298,2,298,1298,3,2.2,distIA
13,109,8,164,4,2,targetIA,672,4,672,1498,2,2.36,targetIA
13,109,8,148,5,2,targetIA,672,4,672,1682,2,1.06,targetIA
13,109,8,82,6,2,targetIA,672,4,672,1846,2,0.49,targetIA
13,109,8,278,7,2,targetIA,672,4,672,1946,2,1.22,targetIA
13,109,8,116,8,.,.,.,.,.,2288,1,2.22,fixationIA
13,110,5,918,1,1,fixationIA,918,1,918,4,1,0.17,fixationIA
13,110,5,230,2,3,distIA,230,1,230,998,3,0.65,distIA
13,110,5,154,3,2,targetIA,522,3,522,1332,2,1.91,targetIA
13,110,5,130,4,2,targetIA,522,3,522,1508,2,0.79,targetIA
13,110,5,238,5,2,targetIA,522,3,522,1654,2,0.72,targetIA
13,111,5,900,1,1,fixationIA,900,1,900,4,1,0.31,fixationIA
13,111,5,252,2,2,targetIA,252,1,252,974,2,0.42,targetIA
13,111,5,228,3,3,distIA,394,2,394,1334,3,0.66,distIA
13,111,5,166,4,3,distIA,394,2,394,1580,3,1.71,distIA
13,111,5,58,5,.,.,.,.,.,1808,1,4.69,fixationIA
13,112,4,1106,1,1,fixationIA,1106,1,1106,4,1,0.36,fixationIA
13,112,4,196,2,3,distIA,196,1,196,1184,3,1.2,distIA
13,112,4,144,3,2,targetIA,622,2,622,1490,2,2.6,targetIA
13,112,4,478,4,2,targetIA,622,2,622,1662,2,0.34,targetIA
13,113,7,1032,1,1,fixationIA,1032,1,1032,4,1,0.21,fixationIA
13,113,7,164,2,3,distIA,366,3,366,1116,3,1.39,distIA
13,113,7,134,3,3,distIA,366,3,366,1290,3,0.99,distIA
13,113,7,68,4,3,distIA,366,3,366,1442,3,1.38,distIA
13,113,7,234,5,2,targetIA,366,2,366,1630,2,0.95,targetIA
13,113,7,132,6,2,targetIA,366,2,366,1876,2,1.1,targetIA
13,113,7,32,7,.,.,.,.,.,2070,1,2.68,fixationIA
13,114,5,906,1,1,fixationIA,906,1,906,4,1,0.29,fixationIA
13,114,5,196,2,3,distIA,298,2,298,980,3,1.52,distIA
13,114,5,102,3,3,distIA,298,2,298,1186,3,0.92,distIA
13,114,5,154,4,2,targetIA,434,2,434,1398,2,1.86,targetIA
13,114,5,280,5,2,targetIA,434,2,434,1568,2,0.73,targetIA
13,115,6,290,1,1,fixationIA,290,2,500,4,1,0.07,fixationIA
13,115,6,236,2,2,targetIA,422,3,550,368,2,1.15,targetIA
13,115,6,186,3,2,targetIA,422,3,550,616,2,1,targetIA
13,115,6,210,4,1,fixationIA,210,2,500,870,1,0.18,fixationIA
13,115,6,222,5,.,.,.,.,.,1202,2,3.37,targetIA
13,115,6,128,6,2,targetIA,128,3,550,1458,2,1.39,targetIA
13,116,5,1244,1,1,fixationIA,1244,1,1244,4,1,0.29,fixationIA
13,116,5,136,2,3,distIA,266,2,266,1318,3,2.85,distIA
13,116,5,130,3,3,distIA,266,2,266,1476,3,1.27,distIA
13,116,5,198,4,2,targetIA,324,2,324,1718,2,0.24,targetIA
13,116,5,126,5,2,targetIA,324,2,324,1932,2,1.08,targetIA
13,117,5,1040,1,1,fixationIA,1040,1,1040,4,1,0.2,fixationIA
13,117,5,124,2,.,.,.,.,.,1116,3,3.19,distIA
13,117,5,304,3,3,distIA,304,1,304,1270,3,0.62,distIA
13,117,5,174,4,2,targetIA,562,2,562,1722,2,2.92,targetIA
13,117,5,388,5,2,targetIA,562,2,562,1916,2,0.77,targetIA
13,118,5,1212,1,1,fixationIA,1212,1,1212,4,1,0.17,fixationIA
13,118,5,164,2,3,distIA,270,2,270,1290,3,2.09,distIA
13,118,5,106,3,3,distIA,270,2,270,1472,3,1.02,distIA
13,118,5,126,4,2,targetIA,652,2,652,1684,2,2.03,targetIA
13,118,5,526,5,2,targetIA,652,2,652,1834,2,1.02,targetIA
13,119,7,1082,1,1,fixationIA,1082,1,1082,4,1,0.16,fixationIA
13,119,7,178,2,2,targetIA,284,2,284,1154,2,1.73,targetIA
13,119,7,106,3,2,targetIA,284,2,284,1350,2,0.32,targetIA
13,119,7,150,4,3,distIA,456,3,456,1562,3,2.42,distIA
13,119,7,188,5,3,distIA,456,3,456,1742,3,1.2,distIA
13,119,7,118,6,3,distIA,456,3,456,1946,3,0.22,distIA
13,119,7,56,7,.,.,.,.,.,2116,1,7.1,fixationIA
13,120,4,920,1,1,fixationIA,920,1,920,4,1,0.18,fixationIA
13,120,4,362,2,3,distIA,362,1,362,998,3,1.28,distIA
13,120,4,156,3,2,targetIA,536,2,536,1486,2,1.7,targetIA
13,120,4,380,4,2,targetIA,536,2,536,1660,2,0.67,targetIA
13,121,2,962,1,1,fixationIA,962,1,962,4,1,0.45,fixationIA
13,121,2,1028,2,2,targetIA,1028,1,1028,1038,2,1,targetIA
13,122,5,894,1,1,fixationIA,894,1,894,16,1,0.03,fixationIA
13,122,5,236,2,3,distIA,298,2,298,982,3,0.33,distIA
13,122,5,62,3,3,distIA,298,2,298,1232,3,0.81,distIA
13,122,5,174,4,2,targetIA,774,2,774,1402,2,2.37,targetIA
13,122,5,600,5,2,targetIA,774,2,774,1596,2,1.11,targetIA
13,123,5,896,1,1,fixationIA,896,1,896,4,1,0.21,fixationIA
13,123,5,200,2,2,targetIA,372,3,578,968,2,0.82,targetIA
13,123,5,172,3,2,targetIA,372,3,578,1182,2,1.15,targetIA
13,123,5,204,4,.,.,.,.,.,1430,1,2.99,fixationIA
13,123,5,206,5,2,targetIA,206,3,578,1696,2,0.62,targetIA
13,124,6,972,1,1,fixationIA,972,1,972,4,1,0.17,fixationIA
13,124,6,152,2,3,distIA,376,3,376,1050,3,2.86,distIA
13,124,6,76,3,3,distIA,376,3,376,1224,3,1.24,distIA
13,124,6,148,4,3,distIA,376,3,376,1314,3,0.86,distIA
13,124,6,244,5,2,targetIA,436,2,436,1578,2,1.57,targetIA
13,124,6,192,6,2,targetIA,436,2,436,1840,2,1.7,targetIA
13,125,5,964,1,1,fixationIA,964,1,964,4,1,0.49,fixationIA
13,125,5,184,2,3,distIA,334,2,334,1044,3,0.52,distIA
13,125,5,150,3,3,distIA,334,2,334,1244,3,0.98,distIA
13,125,5,174,4,2,targetIA,708,2,708,1506,2,2.11,targetIA
13,125,5,534,5,2,targetIA,708,2,708,1700,2,0.78,targetIA
13,126,7,1032,1,1,fixationIA,1032,1,1032,4,1,0.4,fixationIA
13,126,7,140,2,.,.,.,.,.,1078,1,6.56,fixationIA
13,126,7,132,3,3,distIA,348,2,348,1272,3,2.4,distIA
13,126,7,216,4,3,distIA,348,2,348,1426,3,1.23,distIA
13,126,7,204,5,2,targetIA,628,3,628,1762,2,1.54,targetIA
13,126,7,108,6,2,targetIA,628,3,628,1986,2,0.2,targetIA
13,126,7,316,7,2,targetIA,628,3,628,2110,2,1.39,targetIA
13,127,5,1014,1,1,fixationIA,1014,1,1014,4,1,0.27,fixationIA
13,127,5,182,2,3,distIA,314,2,314,1090,3,1.74,distIA
13,127,5,132,3,3,distIA,314,2,314,1290,3,0.49,distIA
13,127,5,150,4,2,targetIA,370,2,370,1530,2,0.69,targetIA
13,127,5,220,5,2,targetIA,370,2,370,1700,2,1.04,targetIA
13,128,8,904,1,1,fixationIA,904,1,904,4,1,0.16,fixationIA
13,128,8,220,2,3,distIA,220,2,402,982,3,1.24,distIA
13,128,8,150,3,2,targetIA,374,4,750,1316,2,1.99,targetIA
13,128,8,116,4,2,targetIA,374,4,750,1490,2,0.91,targetIA
13,128,8,108,5,2,targetIA,374,4,750,1624,2,1.42,targetIA
13,128,8,182,6,3,distIA,182,2,402,1858,3,1.13,distIA
13,128,8,92,7,.,.,.,.,.,2144,2,2.97,targetIA
13,128,8,376,8,2,targetIA,376,4,750,2266,2,1.28,targetIA
13,129,5,1006,1,1,fixationIA,1006,1,1006,4,1,0.26,fixationIA
13,129,5,212,2,3,distIA,284,2,284,1084,3,0.56,distIA
13,129,5,72,3,3,distIA,284,2,284,1312,3,0.89,distIA
13,129,5,126,4,2,targetIA,466,2,466,1488,2,1.68,targetIA
13,129,5,340,5,2,targetIA,466,2,466,1640,2,1.15,targetIA
13,130,3,780,1,1,fixationIA,780,1,780,4,1,0.16,fixationIA
13,130,3,202,2,3,distIA,202,1,202,898,3,1.11,distIA
13,130,3,770,3,2,targetIA,770,1,770,1220,2,0.41,targetIA
13,131,3,986,1,1,fixationIA,986,1,986,4,1,0.23,fixationIA
13,131,3,1162,2,2,targetIA,1162,1,1162,1062,2,0.78,targetIA
13,131,3,196,3,.,.,.,.,.,2360,3,8.78,distIA
13,132,5,1094,1,1,fixationIA,1094,1,1094,4,1,0.28,fixationIA
13,132,5,278,2,3,distIA,322,2,322,1172,3,1.54,distIA
13,132,5,44,3,3,distIA,322,2,322,1466,3,0.9,distIA
13,132,5,154,4,2,targetIA,406,2,406,1618,2,1.52,targetIA
13,132,5,252,5,2,targetIA,406,2,406,1794,2,0.33,targetIA
13,133,5,634,1,1,fixationIA,634,1,634,4,1,0.19,fixationIA
13,133,5,22,2,.,.,.,.,.,692,3,9.67,distIA
13,133,5,190,3,3,distIA,190,1,190,756,3,1.33,distIA
13,133,5,154,4,2,targetIA,866,2,866,1160,2,2.68,targetIA
13,133,5,712,5,2,targetIA,866,2,866,1342,2,0.94,targetIA
13,134,6,940,1,1,fixationIA,940,1,940,4,1,0.68,fixationIA
13,134,6,186,2,3,distIA,348,3,348,1012,3,1.07,distIA
13,134,6,100,3,3,distIA,348,3,348,1220,3,1.43,distIA
13,134,6,62,4,3,distIA,348,3,348,1338,3,0.21,distIA
13,134,6,146,5,2,targetIA,632,2,632,1508,2,1.41,targetIA
13,134,6,486,6,2,targetIA,632,2,632,1672,2,0.76,targetIA
13,135,8,36,1,1,fixationIA,1050,3,1050,4,1,0.41,fixationIA
13,135,8,980,2,1,fixationIA,1050,3,1050,52,1,0.16,fixationIA
13,135,8,34,3,1,fixationIA,1050,3,1050,1048,1,1.28,fixationIA
13,135,8,262,4,3,distIA,262,1,262,1148,3,1,distIA
13,135,8,186,5,2,targetIA,782,4,782,1540,2,1.58,targetIA
13,135,8,132,6,2,targetIA,782,4,782,1740,2,0.6,targetIA
13,135,8,88,7,2,targetIA,782,4,782,1886,2,0.73,targetIA
13,135,8,376,8,2,targetIA,782,4,782,1994,2,1.51,targetIA
13,136,6,838,1,1,fixationIA,838,1,838,4,1,0.53,fixationIA
13,136,6,172,2,3,distIA,392,3,392,910,3,1.29,distIA
13,136,6,134,3,3,distIA,392,3,392,1102,3,0.95,distIA
13,136,6,86,4,3,distIA,392,3,392,1250,3,0.19,distIA
13,136,6,144,5,2,targetIA,478,2,478,1448,2,1.49,targetIA
13,136,6,334,6,2,targetIA,478,2,478,1610,2,0.59,targetIA
13,137,3,954,1,1,fixationIA,954,1,954,4,1,0.27,fixationIA
13,137,3,166,2,2,targetIA,688,2,688,1028,2,0.53,targetIA
13,137,3,522,3,2,targetIA,688,2,688,1204,2,0.9,targetIA
13,138,7,84,1,1,fixationIA,572,2,572,4,1,0.91,fixationIA
13,138,7,488,2,1,fixationIA,572,2,572,102,1,0.4,fixationIA
13,138,7,196,3,3,distIA,446,3,446,662,3,1.06,distIA
13,138,7,142,4,3,distIA,446,3,446,876,3,0.53,distIA
13,138,7,108,5,3,distIA,446,3,446,1032,3,0.47,distIA
