RECORDING_SESSION_LABEL,TRIAL_INDEX,TRIAL_FIXATION_TOTAL,CURRENT_FIX_DURATION,CURRENT_FIX_INDEX,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_START,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL
4,78,6,156,3,3,distIA,756,3,756,1500,3,0.91,distIA
4,78,6,452,4,3,distIA,756,3,756,1676,3,0.67,distIA
4,78,6,208,5,2,targetIA,508,2,508,2264,2,0.87,targetIA
4,78,6,300,6,2,targetIA,508,2,508,2484,2,1,targetIA
4,79,6,1164,1,1,fixationIA,1164,1,1164,0,1,0.87,fixationIA
4,79,6,204,2,3,distIA,656,3,656,1244,3,2.32,distIA
4,79,6,176,3,3,distIA,656,3,656,1460,3,1.28,distIA
4,79,6,276,4,3,distIA,656,3,656,1648,3,0.88,distIA
4,79,6,152,5,2,targetIA,560,2,560,2048,2,1.97,targetIA
4,79,6,408,6,2,targetIA,560,2,560,2224,2,0.97,targetIA
4,80,5,1136,1,1,fixationIA,1136,1,1136,0,1,0.64,fixationIA
4,80,5,188,2,2,targetIA,644,3,644,1216,2,2.43,targetIA
4,80,5,200,3,2,targetIA,644,3,644,1416,2,1.34,targetIA
4,80,5,256,4,2,targetIA,644,3,644,1632,2,0.81,targetIA
4,80,5,404,5,3,distIA,404,1,404,2020,3,0.26,distIA
4,81,2,1416,1,1,fixationIA,1416,1,1416,0,1,0.97,fixationIA
4,81,2,684,2,2,targetIA,684,1,684,1492,2,1.45,targetIA
4,82,3,1352,1,1,fixationIA,1352,1,1352,0,1,1.23,fixationIA
4,82,3,156,2,2,targetIA,524,2,524,1432,2,2.11,targetIA
4,82,3,368,3,2,targetIA,524,2,524,1604,2,0.59,targetIA
4,83,3,1100,1,1,fixationIA,1100,1,1100,0,1,1.14,fixationIA
4,83,3,276,2,2,targetIA,648,2,648,1176,2,1.45,targetIA
4,83,3,372,3,2,targetIA,648,2,648,1472,2,0.82,targetIA
4,84,3,1384,1,1,fixationIA,1384,1,1384,0,1,1,fixationIA
4,84,3,216,2,2,targetIA,636,2,636,1460,2,1.9,targetIA
4,84,3,420,3,2,targetIA,636,2,636,1692,2,0.16,targetIA
4,85,6,1060,1,1,fixationIA,1060,1,1060,0,1,0.91,fixationIA
4,85,6,204,2,3,distIA,472,3,472,1140,3,1.06,distIA
4,85,6,176,3,3,distIA,472,3,472,1360,3,0.61,distIA
4,85,6,92,4,3,distIA,472,3,472,1548,3,1.46,distIA
4,85,6,184,5,2,targetIA,316,2,316,1768,2,2.09,targetIA
4,85,6,132,6,2,targetIA,316,2,316,1968,2,1.73,targetIA
4,86,3,916,1,1,fixationIA,916,1,916,0,1,1.39,fixationIA
4,86,3,156,2,2,targetIA,860,2,860,988,2,2.71,targetIA
4,86,3,704,3,2,targetIA,860,2,860,1160,2,1.45,targetIA
4,87,3,1012,1,1,fixationIA,1012,1,1012,0,1,1.09,fixationIA
4,87,3,352,2,2,targetIA,644,2,644,1092,2,1.42,targetIA
4,87,3,292,3,2,targetIA,644,2,644,1464,2,0.44,targetIA
4,88,3,576,1,1,fixationIA,576,1,576,0,1,0.79,fixationIA
4,88,3,284,2,2,targetIA,988,2,988,656,2,0.48,targetIA
4,88,3,704,3,2,targetIA,988,2,988,952,2,0.94,targetIA
4,89,2,1268,1,1,fixationIA,1268,1,1268,0,1,0.92,fixationIA
4,89,2,956,2,2,targetIA,956,1,956,1352,2,0.99,targetIA
4,90,2,1084,1,1,fixationIA,1084,1,1084,0,1,0.83,fixationIA
4,90,2,768,2,2,targetIA,768,1,768,1164,2,0.5,targetIA
4,91,9,444,1,1,fixationIA,444,2,744,0,1,0.73,fixationIA
4,91,9,224,2,3,distIA,224,4,916,524,3,1.01,distIA
4,91,9,300,3,1,fixationIA,300,2,744,820,1,0.93,fixationIA
4,91,9,172,4,3,distIA,692,4,916,1188,3,1.77,distIA
4,91,9,152,5,3,distIA,692,4,916,1380,3,0.26,distIA
4,91,9,368,6,3,distIA,692,4,916,1544,3,0.73,distIA
4,91,9,252,7,2,targetIA,592,3,592,2044,2,1.05,targetIA
4,91,9,228,8,2,targetIA,592,3,592,2316,2,0.66,targetIA
4,91,9,112,9,2,targetIA,592,3,592,2792,2,0.65,targetIA
4,92,3,1284,1,1,fixationIA,1284,1,1284,0,1,0.82,fixationIA
4,92,3,160,2,2,targetIA,940,2,940,1364,2,2.65,targetIA
4,92,3,780,3,2,targetIA,940,2,940,1544,2,0.56,targetIA
4,93,4,928,1,1,fixationIA,928,1,928,0,1,0.68,fixationIA
4,93,4,920,2,2,targetIA,920,1,920,1004,2,0.82,targetIA
4,93,4,176,3,3,distIA,372,2,372,2052,3,1.56,distIA
4,93,4,196,4,3,distIA,372,2,372,2248,3,0.81,distIA
4,94,6,1128,1,1,fixationIA,1128,1,1128,0,1,0.98,fixationIA
4,94,6,164,2,3,distIA,448,3,448,1204,3,2.09,distIA
4,94,6,168,3,3,distIA,448,3,448,1380,3,1.07,distIA
4,94,6,116,4,3,distIA,448,3,448,1560,3,0.2,distIA
4,94,6,248,5,2,targetIA,424,2,424,1808,2,1.19,targetIA
4,94,6,176,6,2,targetIA,424,2,424,2076,2,1.51,targetIA
4,95,6,1072,1,1,fixationIA,1880,2,1880,0,1,1.07,fixationIA
4,95,6,808,2,1,fixationIA,1880,2,1880,1256,1,1.04,fixationIA
4,95,6,204,3,3,distIA,476,2,476,2144,3,1.23,distIA
4,95,6,272,4,3,distIA,476,2,476,2360,3,0.31,distIA
4,95,6,176,5,2,targetIA,708,2,708,2756,2,2.4,targetIA
4,95,6,532,6,2,targetIA,708,2,708,2944,2,0.84,targetIA
4,96,3,484,1,1,fixationIA,484,1,484,0,1,1.22,fixationIA
4,96,3,356,2,2,targetIA,1140,2,1140,564,2,1.21,targetIA
4,96,3,784,3,2,targetIA,1140,2,1140,936,2,0.93,targetIA
4,97,2,1220,1,1,fixationIA,1220,1,1220,0,1,1.24,fixationIA
4,97,2,596,2,2,targetIA,596,1,596,1300,2,1.09,targetIA
4,98,5,1400,1,1,fixationIA,1400,1,1400,0,1,1.42,fixationIA
4,98,5,388,2,3,distIA,388,1,388,1480,3,0.7,distIA
4,98,5,184,3,2,targetIA,648,3,648,1988,2,1.49,targetIA
4,98,5,180,4,2,targetIA,648,3,648,2184,2,1.23,targetIA
4,98,5,284,5,2,targetIA,648,3,648,2384,2,0.96,targetIA
4,99,5,1140,1,1,fixationIA,1140,1,1140,0,1,0.81,fixationIA
4,99,5,196,2,2,targetIA,392,2,392,1216,2,1.69,targetIA
4,99,5,196,3,2,targetIA,392,2,392,1424,2,0.67,targetIA
4,99,5,100,4,3,distIA,680,2,680,1736,3,1.62,distIA
4,99,5,580,5,3,distIA,680,2,680,1860,3,0.58,distIA
4,100,6,520,1,1,fixationIA,1164,2,1164,0,1,0.97,fixationIA
4,100,6,644,2,1,fixationIA,1164,2,1164,532,1,1.25,fixationIA
4,100,6,204,3,3,distIA,364,2,364,1256,3,0.81,distIA
4,100,6,160,4,3,distIA,364,2,364,1472,3,0.41,distIA
4,100,6,184,5,2,targetIA,448,2,448,1756,2,0.6,targetIA
4,100,6,264,6,2,targetIA,448,2,448,1956,2,0.63,targetIA
4,101,4,1040,1,1,fixationIA,1040,1,1040,0,1,1.01,fixationIA
4,101,4,360,2,3,distIA,360,1,360,1120,3,0.68,distIA
4,101,4,172,3,2,targetIA,452,2,452,1600,2,0.79,targetIA
4,101,4,280,4,2,targetIA,452,2,452,1792,2,0.98,targetIA
4,102,4,1516,1,1,fixationIA,1516,1,1516,0,1,1.14,fixationIA
4,102,4,288,2,2,targetIA,288,1,288,1596,2,1.49,targetIA
4,102,4,272,3,3,distIA,368,2,368,2040,3,0.21,distIA
4,102,4,96,4,3,distIA,368,2,368,2324,3,1.23,distIA
4,103,6,1056,1,1,fixationIA,1056,1,1056,0,1,1.59,fixationIA
4,103,6,164,2,3,distIA,428,3,428,1136,3,2.17,distIA
4,103,6,188,3,3,distIA,428,3,428,1316,3,0.94,distIA
4,103,6,76,4,3,distIA,428,3,428,1516,3,0.14,distIA
4,103,6,244,5,2,targetIA,616,2,616,1716,2,0.39,targetIA
4,103,6,372,6,2,targetIA,616,2,616,1980,2,1.59,targetIA
4,104,6,1060,1,1,fixationIA,1060,1,1060,0,1,1.34,fixationIA
4,104,6,212,2,3,distIA,336,2,336,1140,3,1.02,distIA
4,104,6,124,3,3,distIA,336,2,336,1364,3,0.44,distIA
4,104,6,220,4,2,targetIA,580,3,580,1612,2,1.59,targetIA
4,104,6,128,5,2,targetIA,580,3,580,1844,2,0.86,targetIA
4,104,6,232,6,2,targetIA,580,3,580,1988,2,0.68,targetIA
4,105,3,1104,1,1,fixationIA,1104,1,1104,0,1,1.11,fixationIA
4,105,3,184,2,2,targetIA,576,2,576,1180,2,1.57,targetIA
4,105,3,392,3,2,targetIA,576,2,576,1380,2,0.59,targetIA
4,106,5,1056,1,1,fixationIA,1056,1,1056,0,1,1.24,fixationIA
4,106,5,228,2,3,distIA,348,2,348,1136,3,0.26,distIA
4,106,5,120,3,3,distIA,348,2,348,1384,3,1.69,distIA
4,106,5,252,4,2,targetIA,320,2,320,1624,2,1.36,targetIA
4,106,5,68,5,2,targetIA,320,2,320,1892,2,0.81,targetIA
4,107,5,960,1,1,fixationIA,960,1,960,0,1,1.25,fixationIA
4,107,5,200,2,2,targetIA,360,2,360,1040,2,0.91,targetIA
4,107,5,160,3,2,targetIA,360,2,360,1252,2,0.59,targetIA
4,107,5,284,4,3,distIA,384,2,384,1528,3,0.75,distIA
4,107,5,100,5,3,distIA,384,2,384,1824,3,0.54,distIA
4,108,4,576,1,1,fixationIA,576,1,576,0,1,1.33,fixationIA
4,108,4,236,2,.,.,.,.,.,652,2,2.71,targetIA
4,108,4,348,3,.,.,.,.,.,956,1,1.53,fixationIA
4,108,4,556,4,2,targetIA,556,1,556,1380,2,1.1,targetIA
4,109,2,904,1,1,fixationIA,904,1,904,0,1,1.32,fixationIA
4,109,2,768,2,2,targetIA,768,1,768,980,2,1.95,targetIA
4,110,3,1412,1,1,fixationIA,1412,1,1412,0,1,1.03,fixationIA
4,110,3,320,2,3,distIA,320,1,320,1492,3,1.7,distIA
4,110,3,608,3,2,targetIA,608,1,608,1936,2,1.36,targetIA
4,111,6,1032,1,1,fixationIA,1032,1,1032,0,1,0.89,fixationIA
4,111,6,156,2,.,.,.,.,.,1116,3,2.67,distIA
4,111,6,172,3,3,distIA,320,2,320,1288,3,1.08,distIA
4,111,6,148,4,3,distIA,320,2,320,1476,3,0.98,distIA
4,111,6,252,5,2,targetIA,600,2,600,1748,2,1.11,targetIA
4,111,6,348,6,2,targetIA,600,2,600,2016,2,0.24,targetIA
4,112,6,1080,1,1,fixationIA,1080,1,1080,0,1,1.05,fixationIA
4,112,6,208,2,3,distIA,540,2,540,1160,3,0.68,distIA
4,112,6,332,3,3,distIA,540,2,540,1380,3,0.77,distIA
4,112,6,140,4,.,.,.,.,.,1832,2,3.34,targetIA
4,112,6,196,5,2,targetIA,500,2,500,1996,2,1.25,targetIA
4,112,6,304,6,2,targetIA,500,2,500,2204,2,0.79,targetIA
4,113,4,1344,1,1,fixationIA,1344,1,1344,0,1,1.53,fixationIA
4,113,4,192,2,2,targetIA,440,2,440,1424,2,1.34,targetIA
4,113,4,248,3,2,targetIA,440,2,440,1632,2,1.76,targetIA
4,113,4,200,4,3,distIA,200,1,200,2132,3,2.09,distIA
4,114,4,724,1,.,.,.,.,.,0,1,1.91,fixationIA
4,114,4,396,2,3,distIA,396,1,396,804,3,1.61,distIA
4,114,4,180,3,2,targetIA,840,2,840,1320,2,1.61,targetIA
4,114,4,660,4,2,targetIA,840,2,840,1516,2,0.85,targetIA
4,115,4,524,1,1,fixationIA,752,2,752,0,1,1.52,fixationIA
4,115,4,228,2,1,fixationIA,752,2,752,716,1,0.86,fixationIA
4,115,4,208,3,2,targetIA,880,2,880,1024,2,1.27,targetIA
4,115,4,672,4,2,targetIA,880,2,880,1244,2,1.69,targetIA
4,116,5,1308,1,1,fixationIA,1308,1,1308,0,1,1.05,fixationIA
4,116,5,608,2,2,targetIA,608,2,904,1492,2,0.7,targetIA
4,116,5,184,3,3,distIA,332,2,332,2228,3,1.31,distIA
4,116,5,148,4,3,distIA,332,2,332,2436,3,0.83,distIA
4,116,5,296,5,2,targetIA,296,2,904,2776,2,1.2,targetIA
4,117,7,1340,1,1,fixationIA,1340,1,1340,0,1,1.11,fixationIA
4,117,7,252,2,2,targetIA,852,4,1152,1420,2,0.83,targetIA
4,117,7,600,3,2,targetIA,852,4,1152,1692,2,1.52,targetIA
4,117,7,184,4,3,distIA,368,2,368,2512,3,1.23,distIA
4,117,7,184,5,3,distIA,368,2,368,2716,3,0.7,distIA
4,117,7,188,6,2,targetIA,300,4,1152,3072,2,1.8,targetIA
4,117,7,112,7,2,targetIA,300,4,1152,3272,2,1.83,targetIA
4,118,2,1184,1,1,fixationIA,1184,1,1184,0,1,0.83,fixationIA
4,118,2,640,2,2,targetIA,640,1,640,1264,2,0.19,targetIA
4,119,3,1244,1,1,fixationIA,1244,1,1244,0,1,1.13,fixationIA
4,119,3,216,2,2,targetIA,432,2,432,1332,2,0.99,targetIA
4,119,3,216,3,2,targetIA,432,2,432,1564,2,0.09,targetIA
4,120,2,1128,1,1,fixationIA,1128,1,1128,0,1,0.84,fixationIA
4,120,2,628,2,2,targetIA,628,1,628,1208,2,0.26,targetIA
4,121,3,1140,1,1,fixationIA,1140,1,1140,0,1,1.24,fixationIA
4,121,3,288,2,2,targetIA,860,2,860,1224,2,1.58,targetIA
4,121,3,572,3,2,targetIA,860,2,860,1532,2,0.23,targetIA
4,122,3,1176,1,1,fixationIA,1176,1,1176,0,1,1.44,fixationIA
4,122,3,216,2,2,targetIA,504,2,504,1252,2,1.17,targetIA
4,122,3,288,3,2,targetIA,504,2,504,1480,2,2,targetIA
4,123,5,1348,1,1,fixationIA,1348,1,1348,0,1,1.36,fixationIA
4,123,5,224,2,3,distIA,392,2,392,1432,3,1,distIA
4,123,5,168,3,3,distIA,392,2,392,1668,3,0.82,distIA
4,123,5,180,4,2,targetIA,524,2,524,1964,2,1.95,targetIA
4,123,5,344,5,2,targetIA,524,2,524,2156,2,1.47,targetIA
4,124,5,60,1,1,fixationIA,1068,2,1068,0,1,0.92,fixationIA
4,124,5,1008,2,1,fixationIA,1068,2,1068,72,1,0.69,fixationIA
4,124,5,172,3,2,targetIA,840,3,840,1160,2,1.3,targetIA
4,124,5,200,4,2,targetIA,840,3,840,1352,2,0.75,targetIA
4,124,5,468,5,2,targetIA,840,3,840,1568,2,1.89,targetIA
4,125,3,1036,1,1,fixationIA,1036,1,1036,0,1,0.62,fixationIA
4,125,3,188,2,2,targetIA,632,2,632,1120,2,0.64,targetIA
4,125,3,444,3,2,targetIA,632,2,632,1328,2,1.59,targetIA
4,126,5,1140,1,1,fixationIA,1140,1,1140,0,1,0.78,fixationIA
4,126,5,240,2,3,distIA,584,2,584,1220,3,0.78,distIA
4,126,5,344,3,3,distIA,584,2,584,1476,3,1.27,distIA
4,126,5,212,4,2,targetIA,560,2,560,2104,2,0.77,targetIA
4,126,5,348,5,2,targetIA,560,2,560,2328,2,1.72,targetIA
4,127,5,504,1,1,fixationIA,504,1,504,0,1,0.97,fixationIA
4,127,5,336,2,3,distIA,708,2,708,580,3,1.93,distIA
4,127,5,372,3,3,distIA,708,2,708,936,3,0.75,distIA
4,127,5,40,4,2,targetIA,40,1,40,1596,2,2.15,targetIA
4,127,5,480,5,.,.,.,.,.,1660,2,2.6,targetIA
4,128,3,1548,1,1,fixationIA,1548,1,1548,0,1,1.23,fixationIA
4,128,3,212,2,2,targetIA,628,2,628,1628,2,1.83,targetIA
4,128,3,416,3,2,targetIA,628,2,628,1852,2,1.61,targetIA
4,129,7,28,1,1,fixationIA,1284,2,1284,0,1,0.47,fixationIA
4,129,7,1256,2,1,fixationIA,1284,2,1284,40,1,1.02,fixationIA
4,129,7,100,3,3,distIA,440,3,440,1532,3,1.43,distIA
4,129,7,172,4,3,distIA,440,3,440,1652,3,0.91,distIA
4,129,7,168,5,3,distIA,440,3,440,1836,3,1.72,distIA
4,129,7,216,6,2,targetIA,696,2,696,2132,2,1.92,targetIA
4,129,7,480,7,2,targetIA,696,2,696,2368,2,0.16,targetIA
4,130,5,1300,1,1,fixationIA,1300,1,1300,0,1,0.76,fixationIA
4,130,5,424,2,3,distIA,424,1,424,1380,3,1.07,distIA
4,130,5,228,3,.,.,.,.,.,1936,2,3.06,targetIA
4,130,5,188,4,2,targetIA,376,2,376,2184,2,0.78,targetIA
4,130,5,188,5,2,targetIA,376,2,376,2384,2,0.7,targetIA
4,131,3,1296,1,1,fixationIA,1296,1,1296,0,1,0.96,fixationIA
4,131,3,224,2,2,targetIA,1116,2,1116,1376,2,1.28,targetIA
4,131,3,892,3,2,targetIA,1116,2,1116,1620,2,1.17,targetIA
4,132,3,1116,1,1,fixationIA,1116,1,1116,0,1,0.69,fixationIA
4,132,3,184,2,2,targetIA,480,2,480,1196,2,0.77,targetIA
4,132,3,296,3,2,targetIA,480,2,480,1396,2,1.27,targetIA
4,133,6,1200,1,1,fixationIA,1200,1,1200,0,1,1.16,fixationIA
4,133,6,192,2,3,distIA,456,3,456,1276,3,1.2,distIA
4,133,6,144,3,3,distIA,456,3,456,1484,3,1.05,distIA
4,133,6,120,4,3,distIA,456,3,456,1644,3,0.42,distIA
4,133,6,232,5,2,targetIA,576,2,576,1888,2,1.2,targetIA
4,133,6,344,6,2,targetIA,576,2,576,2132,2,0.06,targetIA
4,134,3,976,1,1,fixationIA,976,1,976,0,1,1.07,fixationIA
4,134,3,160,2,2,targetIA,744,2,744,1056,2,1.31,targetIA
4,134,3,584,3,2,targetIA,744,2,744,1228,2,0.83,targetIA
4,135,2,1120,1,1,fixationIA,1120,1,1120,0,1,1.43,fixationIA
4,135,2,616,2,2,targetIA,616,1,616,1196,2,0.95,targetIA
4,136,5,1200,1,1,fixationIA,1200,1,1200,0,1,1.05,fixationIA
4,136,5,152,2,.,.,.,.,.,1280,3,2.89,distIA
4,136,5,276,3,3,distIA,276,1,276,1452,3,0.39,distIA
4,136,5,160,4,2,targetIA,604,2,604,1852,2,1.62,targetIA
4,136,5,444,5,2,targetIA,604,2,604,2028,2,1.38,targetIA
4,137,3,1084,1,1,fixationIA,1084,1,1084,0,1,1.27,fixationIA
4,137,3,160,2,2,targetIA,684,2,684,1164,2,0.95,targetIA
4,137,3,524,3,2,targetIA,684,2,684,1340,2,1.5,targetIA
4,138,4,1068,1,1,fixationIA,1068,1,1068,0,1,0.95,fixationIA
4,138,4,168,2,2,targetIA,1024,3,1024,1152,2,1.2,targetIA
4,138,4,192,3,2,targetIA,1024,3,1024,1332,2,0.06,targetIA
4,138,4,664,4,2,targetIA,1024,3,1024,1544,2,1.78,targetIA
4,139,6,1180,1,1,fixationIA,1180,1,1180,0,1,0.99,fixationIA
4,139,6,180,2,3,distIA,416,3,416,1260,3,1.99,distIA
4,139,6,116,3,3,distIA,416,3,416,1452,3,0.82,distIA
4,139,6,120,4,3,distIA,416,3,416,1580,3,1.4,distIA
4,139,6,208,5,2,targetIA,428,2,428,1824,2,0.66,targetIA
4,139,6,220,6,2,targetIA,428,2,428,2048,2,0.57,targetIA
4,140,4,1028,1,1,fixationIA,1028,1,1028,0,1,1.12,fixationIA
4,140,4,412,2,3,distIA,412,1,412,1108,3,1.48,distIA
4,140,4,184,3,2,targetIA,460,2,460,1644,2,1.79,targetIA
4,140,4,276,4,2,targetIA,460,2,460,1844,2,1.26,targetIA
4,141,2,1032,1,1,fixationIA,1032,1,1032,0,1,1.11,fixationIA
4,141,2,1056,2,2,targetIA,1056,1,1056,1112,2,1.6,targetIA
4,142,5,944,1,1,fixationIA,944,1,944,0,1,0.61,fixationIA
4,142,5,184,2,3,distIA,640,2,640,1020,3,1.01,distIA
4,142,5,456,3,3,distIA,640,2,640,1216,3,1.7,distIA
4,142,5,120,4,2,targetIA,680,2,680,1796,2,2.33,targetIA
4,142,5,560,5,2,targetIA,680,2,680,1940,2,1.71,targetIA
4,143,2,1212,1,1,fixationIA,1212,1,1212,0,1,1.02,fixationIA
4,143,2,896,2,2,targetIA,896,1,896,1296,2,1.67,targetIA
4,144,4,1136,1,1,fixationIA,1136,1,1136,0,1,0.78,fixationIA
4,144,4,312,2,3,distIA,312,1,312,1212,3,1.91,distIA
4,144,4,240,3,2,targetIA,516,2,516,1652,2,1.54,targetIA
4,144,4,276,4,2,targetIA,516,2,516,1912,2,0.66,targetIA
4,145,3,488,1,1,fixationIA,488,1,488,0,1,1.07,fixationIA
4,145,3,176,2,2,targetIA,1048,2,1048,560,2,2.21,targetIA
4,145,3,872,3,2,targetIA,1048,2,1048,756,2,0.75,targetIA
4,146,3,1080,1,1,fixationIA,1080,1,1080,0,1,0.91,fixationIA
4,146,3,232,2,2,targetIA,500,2,500,1156,2,0.61,targetIA
4,146,3,268,3,2,targetIA,500,2,500,1404,2,1.41,targetIA
4,147,4,992,1,1,fixationIA,992,1,992,0,1,0.74,fixationIA
4,147,4,464,2,3,distIA,464,1,464,1072,3,1.48,distIA
4,147,4,268,3,2,targetIA,656,2,656,1660,2,0.54,targetIA
4,147,4,388,4,2,targetIA,656,2,656,1940,2,1.04,targetIA
4,148,4,1264,1,1,fixationIA,1264,1,1264,0,1,0.87,fixationIA
4,148,4,252,2,2,targetIA,644,3,644,1348,2,0.99,targetIA
4,148,4,188,3,2,targetIA,644,3,644,1616,2,0.37,targetIA
4,148,4,204,4,2,targetIA,644,3,644,1820,2,1.18,targetIA
4,149,4,988,1,1,fixationIA,988,1,988,0,1,1.13,fixationIA
4,149,4,488,2,3,distIA,488,1,488,1064,3,1.49,distIA
4,149,4,140,3,2,targetIA,580,2,580,1672,2,1.39,targetIA
4,149,4,440,4,2,targetIA,580,2,580,1836,2,0.64,targetIA
4,150,4,128,1,1,fixationIA,1024,2,1024,0,1,1.5,fixationIA
4,150,4,896,2,1,fixationIA,1024,2,1024,144,1,0.57,fixationIA
4,150,4,244,3,2,targetIA,596,2,596,1124,2,0.66,targetIA
4,150,4,352,4,2,targetIA,596,2,596,1384,2,0.44,targetIA
4,151,3,1104,1,1,fixationIA,1104,1,1104,0,1,0.72,fixationIA
4,151,3,264,2,2,targetIA,496,2,496,1184,2,1.29,targetIA
4,151,3,232,3,2,targetIA,496,2,496,1460,2,0.3,targetIA
4,152,3,1136,1,1,fixationIA,1136,1,1136,0,1,0.77,fixationIA
4,152,3,144,2,2,targetIA,460,2,460,1212,2,2.4,targetIA
4,152,3,316,3,2,targetIA,460,2,460,1376,2,0.57,targetIA
4,153,3,1188,1,1,fixationIA,1188,1,1188,0,1,0.98,fixationIA
4,153,3,156,2,2,targetIA,408,2,408,1268,2,1.57,targetIA
4,153,3,252,3,2,targetIA,408,2,408,1436,2,0.58,targetIA
4,154,3,1180,1,1,fixationIA,1180,1,1180,0,1,0.5,fixationIA
4,154,3,388,2,2,targetIA,580,2,580,1260,2,2,targetIA
4,154,3,192,3,2,targetIA,580,2,580,1664,2,0.9,targetIA
4,155,5,1652,1,1,fixationIA,1652,1,1652,0,1,0.79,fixationIA
4,155,5,724,2,3,distIA,724,1,724,1736,3,1.72,distIA
4,155,5,184,3,2,targetIA,488,3,488,2584,2,1.45,targetIA
4,155,5,168,4,2,targetIA,488,3,488,2788,2,0.81,targetIA
4,155,5,136,5,2,targetIA,488,3,488,2972,2,0.47,targetIA
4,156,5,1012,1,1,fixationIA,1012,1,1012,0,1,0.48,fixationIA
4,156,5,332,2,3,distIA,436,2,436,1092,3,1.59,distIA
4,156,5,104,3,3,distIA,436,2,436,1440,3,1.76,distIA
4,156,5,280,4,2,targetIA,684,2,684,1672,2,0.98,targetIA
4,156,5,404,5,2,targetIA,684,2,684,1968,2,0.41,targetIA
4,157,2,1032,1,1,fixationIA,1032,1,1032,0,1,0.46,fixationIA
4,157,2,676,2,2,targetIA,676,1,676,1112,2,1.2,targetIA
4,158,4,136,1,1,fixationIA,992,2,992,0,1,0.9,fixationIA
4,158,4,856,2,1,fixationIA,992,2,992,148,1,0.94,fixationIA
4,158,4,244,3,2,targetIA,492,2,492,1084,2,1.62,targetIA
4,158,4,248,4,2,targetIA,492,2,492,1344,2,0.44,targetIA
4,159,3,1008,1,1,fixationIA,1008,1,1008,0,1,1.02,fixationIA
4,159,3,312,2,2,targetIA,736,2,736,1088,2,1.63,targetIA
4,159,3,424,3,2,targetIA,736,2,736,1420,2,1.37,targetIA
4,160,4,1064,1,1,fixationIA,1064,1,1064,0,1,0.75,fixationIA
4,160,4,580,2,3,distIA,580,1,580,1144,3,0.57,distIA
4,160,4,176,3,2,targetIA,1048,2,1048,1844,2,2.54,targetIA
4,160,4,872,4,2,targetIA,1048,2,1048,2040,2,1.76,targetIA
4,161,5,252,1,1,fixationIA,252,1,252,0,1,1.26,fixationIA
4,161,5,292,2,2,targetIA,292,2,680,320,2,1.61,targetIA
4,161,5,112,3,.,.,.,.,.,648,2,6.7,targetIA
4,161,5,404,4,.,.,.,.,.,828,1,1.97,fixationIA
4,161,5,388,5,2,targetIA,388,2,680,1308,2,1.42,targetIA
4,162,4,1160,1,1,fixationIA,1160,1,1160,0,1,1.09,fixationIA
4,162,4,244,2,3,distIA,364,2,364,1244,3,1.06,distIA
4,162,4,120,3,3,distIA,364,2,364,1500,3,1.96,distIA
4,162,4,888,4,2,targetIA,888,1,888,1792,2,1.69,targetIA
4,163,2,984,1,1,fixationIA,984,1,984,0,1,0.86,fixationIA
4,163,2,648,2,2,targetIA,648,1,648,1064,2,0.64,targetIA
4,164,5,1188,1,1,fixationIA,1188,1,1188,0,1,0.66,fixationIA
4,164,5,196,2,3,distIA,500,2,500,1268,3,1.55,distIA
4,164,5,304,3,3,distIA,500,2,500,1480,3,1.14,distIA
4,164,5,176,4,2,targetIA,848,2,848,1904,2,1.95,targetIA
4,164,5,672,5,2,targetIA,848,2,848,2100,2,1.67,targetIA
4,165,10,456,1,1,fixationIA,456,1,456,0,1,0.89,fixationIA
4,165,10,172,2,3,distIA,244,3,692,536,3,1.39,distIA
4,165,10,72,3,3,distIA,244,3,692,728,3,1.5,distIA
4,165,10,468,4,.,.,.,.,.,864,1,2.05,fixationIA
4,165,10,156,5,2,targetIA,512,5,940,1416,2,2.42,targetIA
4,165,10,180,6,2,targetIA,512,5,940,1592,2,1.17,targetIA
4,165,10,176,7,2,targetIA,512,5,940,1788,2,0.61,targetIA
4,165,10,448,8,3,distIA,448,3,692,2088,3,1.11,distIA
4,165,10,80,9,2,targetIA,428,5,940,2800,2,1.61,targetIA
4,165,10,348,10,2,targetIA,428,5,940,2904,2,0.82,targetIA
4,166,5,1348,1,1,fixationIA,1348,1,1348,0,1,0.71,fixationIA
4,166,5,240,2,3,distIA,368,2,368,1432,3,0.94,distIA
4,166,5,128,3,3,distIA,368,2,368,1688,3,1.98,distIA
4,166,5,176,4,2,targetIA,604,2,604,1940,2,2.25,targetIA
4,166,5,428,5,2,targetIA,604,2,604,2136,2,1.25,targetIA
4,167,2,1180,1,1,fixationIA,1180,1,1180,0,1,1.1,fixationIA
4,167,2,768,2,2,targetIA,768,1,768,1260,2,0.84,targetIA
4,168,6,60,1,1,fixationIA,944,2,944,0,1,0.91,fixationIA
4,168,6,884,2,1,fixationIA,944,2,944,72,1,1.32,fixationIA
