,targetAnim,left_anim,right_anim,right_landolt,left_landolt,condition,corrAns,audioPos,repetition,trial_in_rep,trial,trial_idx,key_pressed,reaction_time,date,frameRate,expName,participant,corrCheck
2506,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,1.0,30.0,111.0,59.0,h,0.8005534998080001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2507,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,1.0,40.0,121.0,51.0,b,1.4513644136300001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2508,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,1.0,42.0,123.0,79.0,h,1.31814507925,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2509,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,1.0,44.0,125.0,35.0,b,1.15108858014,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2510,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,1.0,45.0,126.0,39.0,b,1.45113861506,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2511,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,1.0,56.0,137.0,67.0,b,0.900512262218,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2512,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,1.0,58.0,139.0,43.0,h,1.2011132310100001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2513,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,1.0,61.0,142.0,47.0,h,1.28427859003,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2514,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,1.0,62.0,143.0,63.0,h,1.1342181998799998,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2515,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,1.0,68.0,149.0,71.0,b,1.1342438588,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2516,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,1.0,70.0,151.0,19.0,b,0.550554874382,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2517,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,1.0,79.0,160.0,31.0,h,1.36797069016,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2518,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,2.0,10.0,171.0,23.0,b,1.38440560171,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2519,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,2.0,13.0,174.0,51.0,b,0.700535355281,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2520,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,2.0,21.0,182.0,79.0,h,1.2200179979,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2521,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,2.0,32.0,193.0,55.0,b,1.2178974706,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2522,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,2.0,33.0,194.0,27.0,h,0.517280006752,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2523,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,2.0,47.0,208.0,31.0,h,0.75055304158,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2524,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,2.0,48.0,209.0,35.0,b,1.4177391183,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2525,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,2.0,55.0,216.0,39.0,b,1.3008560919,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2526,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,2.0,56.0,217.0,71.0,b,1.1177840214499999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2527,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,2.0,62.0,223.0,59.0,b,1.0677362775299999,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2528,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,2.0,67.0,228.0,75.0,h,1.4513603815,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2529,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,2.0,69.0,230.0,47.0,h,1.4013360971899997,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2530,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,2.0,70.0,231.0,63.0,b,1.01771126006,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2531,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,2.0,72.0,233.0,43.0,h,1.33433146574,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2532,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,2.0,75.0,236.0,67.0,b,0.734033089015,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2533,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,2.0,78.0,239.0,19.0,b,0.783594779525,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2534,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,3.0,3.0,244.0,63.0,h,0.800537737872,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2535,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,3.0,4.0,245.0,59.0,h,0.7505830992010001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2536,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,3.0,5.0,246.0,43.0,h,1.5179478720500001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2537,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,3.0,8.0,249.0,31.0,h,0.7675227585709999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2538,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,3.0,9.0,250.0,35.0,b,0.750549376011,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2539,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,3.0,27.0,268.0,27.0,b,1.05100298926,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2540,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,3.0,29.0,270.0,79.0,h,0.984018151881,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2541,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,3.0,36.0,277.0,39.0,b,0.750797167973,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2542,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,3.0,38.0,279.0,71.0,h,0.583948506188,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2543,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,3.0,45.0,286.0,51.0,b,1.23452079197,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2544,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,3.0,46.0,287.0,75.0,h,1.48487900899,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2545,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,3.0,47.0,288.0,19.0,b,1.33458695537,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2546,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,3.0,50.0,291.0,23.0,b,0.6506019768419999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2547,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,3.0,53.0,294.0,67.0,b,1.1845360957100002,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2548,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,3.0,72.0,313.0,55.0,b,0.634067728592,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2549,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,3.0,76.0,317.0,47.0,h,0.934465625265,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2550,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,4.0,3.0,324.0,23.0,b,0.7338413801629999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2551,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,4.0,16.0,337.0,31.0,h,0.83392917036,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2552,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,4.0,24.0,345.0,27.0,h,1.01749462535,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2553,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,4.0,25.0,346.0,19.0,b,0.834235611284,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2554,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,4.0,28.0,349.0,75.0,h,0.767618796264,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2555,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,4.0,30.0,351.0,79.0,h,0.60050291504,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2556,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,4.0,33.0,354.0,55.0,b,0.734023925121,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2557,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,4.0,40.0,361.0,39.0,b,0.850915015792,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2558,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,4.0,44.0,365.0,63.0,h,0.800576959387,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2559,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,4.0,45.0,366.0,43.0,h,1.3676418893200002,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2560,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,4.0,55.0,376.0,59.0,h,0.850886057859,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2561,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,4.0,58.0,379.0,71.0,b,0.550675104809,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2562,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,4.0,59.0,380.0,51.0,b,0.600438401161,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2563,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,4.0,62.0,383.0,67.0,b,0.61724096851,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2564,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,4.0,64.0,385.0,47.0,h,1.25094104127,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2565,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,4.0,76.0,397.0,35.0,b,0.40032660152099997,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2566,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,5.0,1.0,402.0,59.0,h,0.667151987,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2567,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,5.0,4.0,405.0,19.0,b,0.5336617676659999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2568,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,5.0,7.0,408.0,31.0,h,0.567289995408,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2569,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,5.0,13.0,414.0,35.0,b,0.8839497891310001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2570,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,5.0,16.0,417.0,79.0,h,1.2175624382799999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2571,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,5.0,23.0,424.0,75.0,h,0.984107591561,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2572,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,5.0,25.0,426.0,39.0,b,1.0007301798600001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2573,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,5.0,26.0,427.0,55.0,b,0.56835594069,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2574,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,5.0,28.0,429.0,71.0,b,0.517028182687,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2575,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,5.0,33.0,434.0,27.0,h,1.05120166269,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2576,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,5.0,39.0,440.0,43.0,h,1.1841754044600001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2577,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,5.0,43.0,444.0,63.0,h,0.784164041223,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2578,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,5.0,46.0,447.0,23.0,b,1.26778356326,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2579,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,5.0,59.0,460.0,67.0,b,1.0843222101999999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2580,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,5.0,61.0,462.0,51.0,b,0.917317395477,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2581,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,5.0,72.0,473.0,47.0,h,0.5840141197550001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2582,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,6.0,6.0,487.0,71.0,b,1.28449375846,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2583,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,6.0,18.0,499.0,47.0,h,0.817512953188,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2584,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,6.0,25.0,506.0,19.0,b,0.767565279064,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2585,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,6.0,26.0,507.0,31.0,h,0.750654577656,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2586,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,6.0,28.0,509.0,39.0,b,0.650788187369,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2587,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,6.0,30.0,511.0,75.0,h,0.567177829245,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2588,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,6.0,33.0,514.0,79.0,h,1.21772335639,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2589,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,6.0,36.0,517.0,35.0,b,0.683870612993,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2590,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,6.0,40.0,521.0,67.0,b,0.600323302526,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2591,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,6.0,41.0,522.0,23.0,b,0.9841204210240001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2592,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,6.0,45.0,526.0,43.0,h,0.550430245261,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2593,frog,duckFront.png,frogFront.png,landoltCBottom.png,landoltCR.png,HinCongWN,b,wnL.wav,6.0,50.0,531.0,55.0,b,0.567317487119,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2594,frog,frogFront.png,duckFront.png,landoltCR.png,landoltCBottom.png,HinCongWN,b,wnR.wav,6.0,61.0,542.0,51.0,b,1.3009836534299999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2595,frog,duckFront.png,frogFront.png,landoltCTop.png,landoltCR.png,HinCongWN,h,wnL.wav,6.0,64.0,545.0,63.0,h,0.633826901205,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2596,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,6.0,70.0,551.0,27.0,h,1.2845051217,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2597,frog,frogFront.png,duckFront.png,landoltCL.png,landoltCTop.png,HinCongWN,h,wnR.wav,6.0,78.0,559.0,59.0,h,1.5180827647,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2598,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,0.0,10.0,11.0,4.0,h,1.15094892224,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2599,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,0.0,62.0,63.0,8.0,b,0.9342698843100001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2600,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,0.0,63.0,64.0,0.0,h,0.850872861833,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2601,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,0.0,66.0,67.0,12.0,b,1.3679948828600001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2602,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,1.0,8.0,89.0,8.0,b,1.53453783685,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2603,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,1.0,36.0,117.0,0.0,h,1.4514043682700002,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2604,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,1.0,47.0,128.0,12.0,b,0.934313137928,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2605,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,1.0,50.0,131.0,4.0,h,1.4013218014700002,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2606,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,2.0,6.0,167.0,0.0,h,0.867571327253,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2607,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,2.0,7.0,168.0,12.0,b,1.21758406507,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2608,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,2.0,29.0,190.0,4.0,h,0.7839558373090001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2609,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,2.0,61.0,222.0,8.0,b,1.16796702461,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2610,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,3.0,37.0,278.0,12.0,b,0.700862689904,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2611,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,3.0,41.0,282.0,0.0,h,0.817282389355,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2612,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,3.0,60.0,301.0,4.0,h,0.734123261849,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2613,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,3.0,62.0,303.0,8.0,b,1.11798269491,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2614,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,4.0,2.0,323.0,0.0,h,0.7839140499130001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2615,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,4.0,21.0,342.0,4.0,h,1.06777110035,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2616,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,4.0,74.0,395.0,12.0,b,1.33457302625,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2617,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,4.0,77.0,398.0,8.0,b,1.2511217534799999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2618,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,5.0,5.0,406.0,8.0,b,1.13444326536,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2619,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,5.0,8.0,409.0,12.0,b,0.8583392440629999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2620,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,5.0,10.0,411.0,0.0,h,1.40134269517,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2621,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,5.0,57.0,458.0,4.0,h,0.93427611576,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2622,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCR.png,Lcong,h,quackR.wav,6.0,17.0,498.0,4.0,h,0.750642847852,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2623,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCBottom.png,Lcong,b,quackL.wav,6.0,51.0,532.0,8.0,b,0.9173888739020001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2624,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCR.png,Lcong,b,quackR.wav,6.0,75.0,556.0,12.0,b,1.00102122544,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2625,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCTop.png,Lcong,h,quackL.wav,6.0,79.0,560.0,0.0,h,1.0009706406899999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2626,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,LcongWN,b,wnL.wav,0.0,7.0,8.0,9.0,b,1.58486416345,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2627,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,LcongWN,h,wnR.wav,0.0,14.0,15.0,5.0,b,1.16770017173,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2628,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,LcongWN,b,wnR.wav,0.0,15.0,16.0,13.0,b,1.43481477004,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2629,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,LcongWN,h,wnL.wav,0.0,52.0,53.0,1.0,b,1.2342920609499999,2020_Mar_04_0810,59.961162873,duckFrog,8,False
2630,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,LcongWN,b,wnR.wav,1.0,4.0,85.0,13.0,b,1.0677663351200002,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2631,duck,frogFront.png,duckFront.png,landoltCTop.png,landoltCL.png,LcongWN,h,wnR.wav,1.0,18.0,99.0,5.0,h,1.1509467228899999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2632,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,LcongWN,h,wnL.wav,1.0,21.0,102.0,1.0,h,0.7339630768109999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2633,duck,duckFront.png,frogFront.png,landoltCL.png,landoltCBottom.png,LcongWN,b,wnL.wav,1.0,38.0,119.0,9.0,b,0.8508457366840001,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2634,duck,frogFront.png,duckFront.png,landoltCBottom.png,landoltCL.png,LcongWN,b,wnR.wav,2.0,4.0,165.0,13.0,b,1.13426328628,2020_Mar_04_0810,59.961162873,duckFrog,8,True
2635,duck,duckFront.png,frogFront.png,landoltCR.png,landoltCTop.png,LcongWN,h,wnL.wav,2.0,37.0,198.0,1.0,h,0.7174266292129999,2020_Mar_04_0810,59.961162873,duckFrog,8,True
